noticeIdentifier,noticeVersion,organisationName,organisationIdentifier,organisationCity,organisationPostCode,organisationCountrySubdivision,organisationCountryCode,organisationInternetAddress,organisationNaturalPerson,organisationRole,buyerProfileURL,buyerLegalType,buyerContractingEntity,winnerSize,winnerOwnerNationality,winnerListed
4214b1f1-d072-4fe2-86a9-354f62166769,01,Vergabekammer des Landes Hessen beim RP Darmstadt,DE 812 056 745,Darmstadt,64283,DE711,DEU,https://www.rp-darmstadt.de,,reviewer,,,,,,
5bb66845-fee5-49e6-b2c8-f3077fa3ed32,01,Flughafen Stuttgart Energie GmbH,DE 263400539,Stuttgart,70629,DE113,DEU,,,buyer,,,,,,
5bb66845-fee5-49e6-b2c8-f3077fa3ed32,01,Baden Airpark GmbH,DE 213372717,Rheinmünster,77836,DE124,DEU,,,buyer,,,,,,
5bb66845-fee5-49e6-b2c8-f3077fa3ed32,01,Vergabekammer Baden-Württemberg beim Reg,08-A9866-40,Karlsruhe,76137,DE122,DEU,,,reviewer,,,,,,
5bb66845-fee5-49e6-b2c8-f3077fa3ed32,01,enercity AG,DE811116141,Hannover,30169,DE929,DEU,http://www.enercity.de,,tenderer,,,,large,DEU,False
5efadda4-49d5-4acd-b026-868aa4239f3f,01,Technische Betriebe Rheine,055660076076-33006-05,Rheine,48431,DEA37,DEU,,,buyer,,kommun-beh,,,,
5efadda4-49d5-4acd-b026-868aa4239f3f,01,Vergabekammer Westfalen bei der Bezirksregierung Münster,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de,,reviewer,,,,,,
5efadda4-49d5-4acd-b026-868aa4239f3f,01,Iveco Deutschland AG,HRB 1432 Ulm,Ulm,89079,DE144,DEU,https://www.iveco.com/germany,,tenderer,,,,medium,DEU,False
2ab32f0d-71a0-48ea-b7ce-574864ea9f96,01,Stadt Bad Neuenahr-Ahrweiler,071310007007-001-84,Bad Neuenahr-Ahrweiler,53474,DEB12,DEU,http://www.bad-neuenahr-ahrweiler.de,,buyer,,kommun-beh,,,,
2ab32f0d-71a0-48ea-b7ce-574864ea9f96,01,Webeler Rechtsanwälte,DE203132968,Koblenz,56068,DEB11,DEU,http://www.webeler-rechtsanwaelte.de,,serv-prov,,,,,,
2ab32f0d-71a0-48ea-b7ce-574864ea9f96,01,"Vergabekammer Rheinland-Pfalz Ministerium für Wirtschaft, Verkehr, Landwirtschaft und Weinbau",DE355604198,Mainz,55116,DEB35,DEU,,,reviewer,,,,,,
2ab32f0d-71a0-48ea-b7ce-574864ea9f96,01,Bodenmechanisches Labor Gumm,DE185942498,Laufersweiler,55487,DEB1D,DEU,http://labor-gumm.de,,tenderer,,,,small,DEU,False
19567368-13c7-4717-8adf-135ddae9aea6,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
19567368-13c7-4717-8adf-135ddae9aea6,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
19567368-13c7-4717-8adf-135ddae9aea6,01,SPITZKE SE,4df70146-74f6-4ad3-8df8-a09e842480a7,Großbeeren,14979,DE40H,DEU,,,winner,,,,,,
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,Ministerium der Justiz und für Digitalisierung,03318660,Potsdam,14473,DE404,DEU,,,buyer,,omu-lbeh,,,,
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,Zentraldienst der Polizei des Landes Brandenburg,12-121096894459918-43,Zossen,15806,DE40H,DEU,https://www.polizei.brandenburg.de,,serv-prov,,,,,,
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,Zentraldienst der Polizei des Landes Brandenburg,12-121096894459918-43,Zossen,15806,DE40H,DEU,https://www.polizei.brandenburg.de,,,,,,,,
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,Vergabekammer des Landes Brandenburg,t:03318661719,Potsdam,14473,DE405,DEU,https://mwae.brandenburg.de/de/vergabekammer-nachpr%C3%BCfungsverfahren/bb1.c.478846.de,,reviewer,,,,,,
a6cbee04-9b79-44b1-bc02-954157bf1acc,01,T. & M. Heemann OHG,Podsdam 1641,Falkensee,14612,DE40H,DEU,,,tenderer,,,,small,DEU,False
5262ea32-c945-4313-b24a-e1dc8ce0c833,01,Kreispolizeibehörde Mettmann,DE119355962,Mettmann,40822,DEA1C,DEU,,,buyer,,omu-lbeh,,,,
5262ea32-c945-4313-b24a-e1dc8ce0c833,01,Vergabekammer Rheinland,05315-03002-81,Köln,50667,DEA23,DEU,,,reviewer,,,,,,
c02d75ff-4f73-41c3-8746-ab67f279f46b,01,HIL Heeresinstandsetzungslogistik GmbH,992-80013-14,Bonn,53123,DEA22,DEU,,,buyer,,pub-undert-cga,,,,
c02d75ff-4f73-41c3-8746-ab67f279f46b,01,Bundeskartellamt Vergabekammer des Bundes,t:022894990,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de/,,reviewer,,,,,,
9c21c7b4-fd30-4a13-b41c-fd92aa83e5f8,01,Bundesanstalt für Immobilienaufgaben,991-80032-33,Bonn,53119,DEA22,DEU,https://www.bundesimmobilien.de,,buyer,,anst-oer-bund,,,,
9c21c7b4-fd30-4a13-b41c-fd92aa83e5f8,01,"Bundeskartellamt, Vergabekammern des Bundes",022894990,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
325cac3c-ba5f-4058-8524-ec5a6b5562c7,01,DB Netz AG (Bukr 16),f45ee0d3-f9b6-44f0-846d-0c10b6f61a37,Frankfurt Main,60327,DE712,DEU,https://www.deutschebahn.com/bieterportal,,buyer,,,,,,
325cac3c-ba5f-4058-8524-ec5a6b5562c7,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
325cac3c-ba5f-4058-8524-ec5a6b5562c7,01,DB Bahnbau Gruppe GmbH,7556ea6e-881d-4711-bbf4-31319620cd31,Berlin,12489,DE300,DEU,,,tenderer,,,,,,
4466d3d1-354c-4dfd-80f1-470c81110cc7,01,Technische Betriebe Rheine,055660076076-33006-05,Rheine,48431,DEA37,DEU,,,buyer,,kommun-beh,,,,
4466d3d1-354c-4dfd-80f1-470c81110cc7,01,Vergabekammer Westfalen bei der Bezirksregierung Münster,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de,,reviewer,,,,,,
4466d3d1-354c-4dfd-80f1-470c81110cc7,01,HINZ Ingenieure GmbH,HRB 4214 Münster,Münster,48159,DEA33,DEU,,,tenderer,,,,small,DEU,False
a450274a-fe7c-4dc9-99e0-a78b2904e3dd,01,"Bundesstadt Bonn, Referat Vergabedienste",05314-31001-65,Bonn,53111,DEA22,DEU,http://www.bonn.de,,buyer,,kommun-beh,,,,
a450274a-fe7c-4dc9-99e0-a78b2904e3dd,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,https://www.bezreg-muenster.de/themen/wirtschaft-kultur-und-kommunales/vergabekammer-westfalen,,reviewer,,,,,,
a450274a-fe7c-4dc9-99e0-a78b2904e3dd,01,Töpfer Wahlen Architekten GmbH,DE 814 393 523,Köln,50859,DEA23,DEU,,,tenderer,,,,medium,DEU,False
d9ab1893-476e-41db-ad82-62adfc75f439,01,Landeshauptstadt Wiesbaden - Der Magistrat,06 4 14 000 - PG0100210000 - 63,Wiesbaden,65183,DE714,DEU,https://www.wiesbaden.de,,buyer,https://www.wiesbaden.de,kommun-beh,,,,
d9ab1893-476e-41db-ad82-62adfc75f439,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,06-2261630029-17,Darmstadt,64283,DE711,DEU,http://www.rp-darmstadt.hessen.de/,,reviewer,,,,,,
d9ab1893-476e-41db-ad82-62adfc75f439,01,Vergabekammer des Landes Hessen beim Regierungspräsidium Darmstadt,06-2261630029-17,Darmstadt,64283,DE711,DEU,http://www.rp-darmstadt.hessen.de/,,,,,,,,
d9ab1893-476e-41db-ad82-62adfc75f439,01,Ed. Züblin AG,DE147843723,Frankfurt am Main,60327,DE712,DEU,,,tenderer,,,,large,,False
1cbc2be9-77e9-4ffa-9a20-800fad6e93c3,01,"Stadt Halle (Saale), Fachbereich Recht, Team Vergabe Bauleistungen/Bauplanungen",Leitweg-ID: DE 110/144/40390,Halle (Saale),06108,DEE02,DEU,https://halle.de,,buyer,,kommun-beh,,,,
1cbc2be9-77e9-4ffa-9a20-800fad6e93c3,01,1. Vergabekammer beim Landesverwaltungsamt Sachsen-Anhalt,keine Angaben,Halle (Saale),06112,DEE02,DEU,https://www.lvwa.sachsen-anhalt.de,,reviewer,,,,,,
1cbc2be9-77e9-4ffa-9a20-800fad6e93c3,01,"Stadt Halle (Saale), Fachbereich Recht, Abteilung Vergabe, z.H. Herr Kemnitzer",Leitweg-ID: DE 110/144/40390,Halle (Saale),06108,DEE02,DEU,https://halle.de,,,,,,,,
1cbc2be9-77e9-4ffa-9a20-800fad6e93c3,01,Komplett Bau Ringleben GmbH,DE 257612185,Bad Frankenhausen OT Ringleben,06567,DEG0A,DEU,,,tenderer,,,,small,DEU,False
a5a8d359-ffca-4d30-8c7f-1be5e578381a,01,BWI GmbH,992-80159-61,München,80637,DE300,DEU,,,buyer,,pub-undert,,,,
a5a8d359-ffca-4d30-8c7f-1be5e578381a,01,Vergabekammer des Bundes beim Bundeskartellamt,Vergabekammer des Bundes,Bonn,53113,DEA22,DEU,https://www.bundeskartellamt.de,,reviewer,,,,,,
a5a8d359-ffca-4d30-8c7f-1be5e578381a,01,Deloitte Consulting GmbH,DE180108746,Düsseldorf,40476,DEA11,DEU,,,tenderer,,,,large,,True
cbc38ace-ae5a-48fb-826f-0e56e65dcf44,01,ZRE Zentrum für Ressourcen und Energie GmbH,0000,Hamburg,22113,DE600,DEU,,,buyer,,koerp-oer-kommun,,,,
cbc38ace-ae5a-48fb-826f-0e56e65dcf44,01,MVR Müllverwertung Rugenberger Damm GmbH,0000,Hamburg,21129,DE600,DEU,,,buyer,,koerp-oer-bund,,,,
cbc38ace-ae5a-48fb-826f-0e56e65dcf44,01,Vergabekammer Hamburg bei der Finanzbehörde,000,Hamburg,20354,DE600,DEU,,,reviewer,,,,,,
cbc38ace-ae5a-48fb-826f-0e56e65dcf44,01,AWARE7 GmbH,OF-01,Gelsenkirchen,45886,DEA32,DEU,,,winner,,,,small,DEU,
cc2d829a-34b8-48aa-a872-94a33787ac01,01,SBH | Schulbau Hamburg,62f0f0af-9431-411a-8f96-be7b21daafb8,Hamburg,20355,DE600,DEU,https://schulbau.hamburg,,buyer,https://schulbau.hamburg,omu-lbeh,,,,
cc2d829a-34b8-48aa-a872-94a33787ac01,01,Vergabekammer bei der Behörde für Stadtentwicklung und Wohnen,19a7d79f-4d82-4e82-ae5c-6ee7ea5df0b5,Hamburg,21109,DE600,DEU,https://www.hamburg.de/behoerdenfinder/info/11725154/,,reviewer,,,,,,
cc2d829a-34b8-48aa-a872-94a33787ac01,01,SBH | Schulbau Hamburg,85b322a2-fc67-45d7-b38d-202dd3dddec4,Hamburg,20355,DE600,DEU,https://schulbau.hamburg,,,,,,,,
722a34d1-9a70-44a5-b131-3aa7cecb3bf0,01,Gebäudemanagementbetrieb der Landeshauptstadt Saarbrücken - GMS,10041100-6030000001-85,Saarbrücken,66111,DEC01,DEU,https://www.gms.saarbruecken.de,,buyer,https://www.gms.saarbruecken.de,kommun-beh,,,,
722a34d1-9a70-44a5-b131-3aa7cecb3bf0,01,Vergabekammern des Saarlandes,10000000-00108010000001-47,Saarbrücken,66119,DEC01,DEU,https://www.saarland.de/mwide/DE/themen-aufgaben/weitere_aufgaben/vergabekammern/vergabekammern,,reviewer,,,,,,
722a34d1-9a70-44a5-b131-3aa7cecb3bf0,01,Vergabekammern des Saarlandes,10000000-00108010000001-47,Saarbrücken,66119,DEC01,DEU,https://www.saarland.de/mwide/DE/themen-aufgaben/weitere_aufgaben/vergabekammern/vergabekammern,,,,,,,,
9826794f-f8d4-41f5-94ae-1471d8dd3eaf,01,Dataport AöR,dba341b0-c408-43df-936c-e8a53c650e2e,Altenholz,24161,DEF0B,DEU,https://www.dataport.de,,buyer,https://vergabeverfahren.dataport.de,anst-oer-land,,,,
9826794f-f8d4-41f5-94ae-1471d8dd3eaf,01,Vergabekammer Schleswig-Holstein,6a40e611-eaa5-4a21-b775-c4ff3cfa8425,Kiel,24105,DEF02,DEU,http://www.schleswig-holstein.de/DE/Themen/V/vergabekammer.html,,reviewer,,,,,,
2cd44b0b-edc9-4120-b18a-2d8c35a43d9a,01,Technische Universität Dortmund,DE 811 258 273,Dortmund,44227,DEA52,DEU,http://www.tu-dortmund.de,,buyer,,koerp-oer-land,,,,
2cd44b0b-edc9-4120-b18a-2d8c35a43d9a,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,http://www.bezreg-muenster.nrw.de/de/wirtschaft_finanzen_kommunalaufsicht/vergabekammer_westfalen/index.html,,reviewer,,,,,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,Landesbetrieb Straßenbau NRW - Regionalniederlassung Sauerland-Hochstift,05515-09001-58,Meschede,59872,DEA57,DEU,,,buyer,,omu-lbeh,,,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,Landesbetrieb Straßenbau NRW - Regionalniederlassung Sauerland-Hochstift,05515-09001-58,Meschede,59872,DEA57,DEU,,,,,,,,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,Vergabekammer Westfalen,05515-03004-07,Münster,48147,DEA33,DEU,,,reviewer,,,,,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,Betriebssitz Gelsenkirchen,05515-09001-58_,Gelsenkirchen,45888,DEA32,DEU,,,mediator,,,,,,
af662d6d-6dd9-47a9-b947-69930e5be98a,01,Konstruktionsgruppe Bauen AG,deutsch,Kempten,87435,DE273,DEU,,,tenderer,,,,medium,DEU,False
76a4abec-70c6-4ed9-84f2-9cc496ac0c8d,01,DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16),fb197f94-7578-4673-8a57-4642ae120532,Frankfurt Main,60327,DE712,DEU,http://www.deutschebahn.com/bieterportal/,,buyer,,,,,,
76a4abec-70c6-4ed9-84f2-9cc496ac0c8d,01,Vergabekammer des Bundes,0a9ea480-08e4-4ab6-bf12-d722d0ad54b6,Bonn,53113,DEA22,DEU,,,reviewer,,,,,,
76a4abec-70c6-4ed9-84f2-9cc496ac0c8d,01,RiskConsult GmbH,6dab1d8c-16c4-4e80-ba90-24571153d6d7,Innsbruck,6020,DEF03,AUT,,,tenderer,,,,medium,,
09b85bf3-4637-4ffe-b72a-f4a851f18c50,01,Landratsamt Main-Tauber-Kreis,00,Tauberbischofsheim,97941,DE11B,DEU,https://www.main-tauber-kreis.de,,buyer,https://www.vergabe24.de,kommun-beh,,,,
09b85bf3-4637-4ffe-b72a-f4a851f18c50,01,Vergabekammer Baden-Württemberg Regierungspräsidium Karlsruhe,0725642,Karlsruhe,76137,DE122,DEU,,,reviewer,,,,,,
b8ee89a5-dff2-4f48-8e18-3179c15c7176,01,EnBW Energie Baden-Württemberg AG,DE812334050,Karlsruhe,76131,DE122,DEU,https://www.enbw.com,,buyer,,,,,,
b8ee89a5-dff2-4f48-8e18-3179c15c7176,01,Vergabekammer Baden-Württemberg,t:07219268730,Karlsruhe,76137,DE122,DEU,,,reviewer,,,,,,
b8ee89a5-dff2-4f48-8e18-3179c15c7176,01,Bilfinger Industrial Services GmbH,ATU15600605,Linz,4030,AT312,AUT,,,tenderer,,,,large,,False
f913dfbe-62c2-4805-8fe3-57bcb9b041c4,01,(KIT),DE266749428,Eggenstein-Leopoldshafen,76344,DE123,DEU,http://www.kit.edu,,buyer,,koerp-oer-land,,,,
f913dfbe-62c2-4805-8fe3-57bcb9b041c4,01,Vergabekammer Baden-Württemberg beim Regierungspräsidium Karlsruhe,08-A9866-40,Karlsruhe,76137,DE122,DEU,,,mediator,,,,,,
f913dfbe-62c2-4805-8fe3-57bcb9b041c4,01,(KIT),DE266749428,Eggenstein-Leopoldshafen,76344,DE123,DEU,http://www.kit.edu,,reviewer,,,,,,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,Gemeinde Zöllnitz (über VG Südliches Saaletal),16074114-0001-06,Kahla,07768,DEG0J,DEU,https://www.vg-suedliches-saaletal.de/verzeichnis/visitenkarte.php?mandat=250519,,buyer,,kommun-beh,,,,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,BBS Gefahrenabwehrplanung GmbH,DE276233331,Hamburg,22335,DE600,DEU,,,serv-prov,,,,,,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,Vergabekammer des Freistaats Thüringen beim Thüringer Landesverwaltungsamt,DE.Justiz.dc83eede-fdc9-4967-9466-1dc975e06a65.0c3b,Weimar,99423,DEG05,DEU,https://landesverwaltungsamt.thueringen.de/wirtschaft/vergabekammer,,reviewer,,,,,,
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,Albert Ziegler GmbH,HRB 730059 Ulm,Giengen,89537,DE11C,DEU,http://ziegler.de,,tenderer,,,,large,,True
508ca28a-585d-4af7-ae3e-01f3b25617b3,01,BTL Brandschutz Technik GmbH Leipzig,B 27440 Leipzig,Kabelsketal,06184,DEE0B,DEU,http://btl-brandschutz.de,,tenderer,,,,medium,DEU,False
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana-Krankenhaus Hürth GmbH,HRB 43461,Hürth,50357,DEA27,DEU,https://www.sana.de/huerth.de,,buyer,https://www.sana.de/huerth.de,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Karl-Olga Krankenhaus,HRB 11538,Stuttgart,70190,DE111,DEU,https://www.sana.de/kok-stuttgart,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana-Krankenhaus Rügen GmbH,HRB 112,Bergen,18528,DE80L,DEU,https://www.sana.de/ruegen,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana-Herzzentrum Cottbus GmbH,HR Cottbus 4517,Cottbus,03048,DE402,DEU,https://www.sana.de/herzzentrum-cottbus,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana-Klinikum Remscheid GmbH,11671,Remscheid,42859,DEA18,DEU,https://www.sana.de/remscheid,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Herzzentrum Dresden GmbH - Universitätsklinik Dresden,HRB 20324,Dresden,01307,DED21,DEU,https://www.sana.de/herzzentrum-dresden,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Lübeck GmbH,HRB 5157,Lübeck,23560,DEF03,DEU,https://www.sana.de/luebeck,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Klinikum Hof GmbH,HRB 38 66,Hof,95032,DE244,DEU,https://www.sana.de/hof,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Klinik Pegnitz GmbH,HRB 4203,Pegnitz,91257,DE246,DEU,https://www.sana.de/pegnitz,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Rehabilitationsklinik Sommerfeld GmbH,HRB 60581,Kremmen,16766,DE40A,DEU,https://www.sana.de/sommerfeld,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Gesundheitszentren Berlin-Brandenburg GmbH,HRB 43259,Berlin,10365,DE300,DEU,https://www.sana.de/gesundheitszentren-berlin/impressum,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Düsseldorf GmbH,HRB 37695,Düsseldorf,40625,DEA11,DEU,https://www.sana.de/duesseldorf,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Duisburg GmbH,HRB 8394,Duisburg,47055,DEA12,DEU,https://www.sana.de/duisburg,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Gesundheitseinrichtungen Hameln-Pyrmont GmbH,DE248953461,Hameln,31785,DE923,DEU,https://www.sana.de/hameln,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Lausitzer Seenland Klinikum GmbH,16019,Hoyerswerda,02977,DED2C,DEU,https://www.sana.de/seenlandklinikum,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Klinikum Dahme-Spreewald GmbH,HRB 6759CB,Lübben,15907,DE406,DEU,https://www.klinikum-ds.de/,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Krankenhaus Rummelsberg GmbH,HRB 21087,Schwarzenbruck,90592,DE259,DEU,https://www.sana.de/rummelsberg,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken des Landkreises Cham gGmbH,HRB 10248,Cham,93413,DE235,DEU,https://www.sana.de/cham,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana HANSE-Klinikum Wismar GmbH,HRB 8919,Wismar,23966,DE80M,DEU,https://www.sana.de/wismar,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Krankenhaus Radevormwald gGmbH,HRB 52519,Radevormwald,42477,DEA2A,DEU,https://www.sana.de/radevormwald,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Landkreis Biberach GmbH,HRB 641642,Biberach,88400,DE146,DEU,https://www.sana.de/biberach,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Klinikum Offenbach GmbH,HRB 41012,Offenbach,63069,DE713,DEU,https://www.sana.de/offenbach.de,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Leipziger Land GmbH,HRB 14980,Borna,04552,DED52,DEU,https://www.sana.de/leipzigerland,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Dreifaltigkeits-Krankenhaus-Köln GmbH,HRB 7404,Köln,50933,DEA23,DEU,https://www.sana.de/koeln,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Klinik München GmbH (ehem. Sana Kliniken Solln Sendling GmbH),HRB 85580,München,81369,DEA18,DEU,https://www.sana.de/muenchen,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Fabricius-Klinik Remscheid GmbH,HRB 11073,Remscheid,42853,DEA18,DEU,https://www.sana.de/fabricius-remscheid,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Krankenhaus Bad Doberan GmbH,HRB 7519,Hohenfelde,18209,DE80K,DEU,https://www.sana.de/bad-doberan,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,"Evangelisches Krankenhaus ""Gottesfriede"" in Woltersdorf GmbH",HRB 170700,Woltersdorf,15569,DE40C,DEU,https://www.sana.de/woltersdorf,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Regio Kliniken GmbH,HRB 6004 PI,Elmshorn,25337,DEF09,DEU,https://www.sana.de/regiokliniken,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Niederlausitz gGmbH,HRB 2774,Senftenberg,01968,DE40B,DEU,https://www.sana.de/niederlausitz,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken AG,HRB 170700,Ismaning,85737,DE21H,DEU,https://www.sana.de/,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Einkauf & Logistik GmbH,HRB 170700,Ismaning,85737,DE21H,DEU,https://www.sana.de/einkauf-logistik,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Berlin-Brandenburg GmbH,HRB 43259,Berlin,10365,DE300,DEU,,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Krankenhaus Templin GmbH,DE174470447,Templin,17268,DE40I,DEU,https://www.sana.de/templin,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Sommerfeld GmbH,HRB 60581,Kremmen,16766,DE40A,DEU,https://www.sana.de/sommerfeld,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Paulinenkrankenhaus gGmbH,HRB 212848 B,Berlin,14055,DE300,DEU,https://www.sana.de/paulinenkrankenhaus,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Oberfranken Coburg GmbH,HRB 3040,Coburg,96450,DE243,DEU,,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Helmut-G.-Walther-Klinikum Lichtenfels GmbH,HRB 3914,Lichtenfels,96215,DE24C,DEU,https://www.sana.de/lichtenfels,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Muldental GmbH,HRB 20554,Wurzen,04808,DED52,DEU,,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana IT Services GmbH,HRB 116522,Ismaning,85737,DE21H,DEU,https://www.sana.de/,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Klinikum Lichtenberg (Träger Sana Kliniken Berlin-Brandenburg GmbH),HRB 43259,Berlin,10365,DE300,DEU,https://www.sana.de/berlin,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Evangelisches Krankenhaus BETHESDA zu Duisburg GmbH,HRB 727,Duisburg,47053,DEA12,DEU,,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Park-Klinik Weißensee GmbH,HRB 283329,Berlin,13086,DE300,DEU,https://www.parkkliniken-weissensee.de/,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Sana Kliniken Oberfranken Neustadt GmbH,HRB 5181,Neustadt bei Coburg,96465,DE247,DEU,https://www.sana.de/neustadt,,buyer,,org-sub,,,,
b96be751-fb7a-4b0e-8c51-95cf2f0b6932,01,Vergabekammer Südbayern Regierung von Oberbayern,09-0318006-60,München,80534,DE212,DEU,,,reviewer,,,,,,
f9dc1e05-3689-41bc-b82b-4ebe5fc1ffb5,01,Schulverband Adelsried-Bonstetten,DE 127508341,Adelsried,86477,DE276,DEU,https://www.gemeinde-adelsried.de,,buyer,https://www.staatsanzeiger-eservices.de,kommun-beh,,,,
f9dc1e05-3689-41bc-b82b-4ebe5fc1ffb5,01,"Regierung von Oberbayern, Vergabekammer Südbayern",DE 811335517,München,80534,DE212,DEU,,,reviewer,,,,,,
2cffc857-8981-4b4c-b243-57cfade63ceb,01,Grün Berlin GmbH,HRB: 15772 Amtsgericht Charlottenburg,Berlin,12099,DE300,DEU,https://gruen-berlin.de,,buyer,,pub-undert-la,,,,
